"","TimePeriod","position","water_year","Node","Season","TimePercentage","Species","Life_Stage","Hydraulic","bottom_type","Suitability_Class"
"40","critical","ROB",2014,"F300","Seasonal",4.12735849056604,"Steelhead","Migration","Velocity","Soft","Low"
"41","critical","ROB",2015,"F300","Seasonal",3.52112676056338,"Steelhead","Migration","Velocity","Soft","Low"
"42","critical","ROB",2016,"F300","Seasonal",20.2633647798742,"Steelhead","Migration","Velocity","Soft","Low"
"43","critical","MC",2010,"F319","Seasonal",99.7051886792453,"Steelhead","Migration","Velocity","Concrete","High"
"44","critical","MC",2011,"F319","Seasonal",99.9804381846635,"Steelhead","Migration","Velocity","Concrete","High"
"45","critical","MC",2012,"F319","Seasonal",100,"Steelhead","Migration","Velocity","Concrete","High"
"46","critical","MC",2013,"F319","Seasonal",99.9410377358491,"Steelhead","Migration","Velocity","Concrete","High"
"47","critical","MC",2014,"F319","Seasonal",99.9803459119497,"Steelhead","Migration","Velocity","Concrete","High"
"48","critical","MC",2015,"F319","Seasonal",99.9608763693271,"Steelhead","Migration","Velocity","Concrete","High"
"49","critical","MC",2016,"F319","Seasonal",99.6462264150943,"Steelhead","Migration","Velocity","Concrete","High"
"50","critical","MC",2010,"F34D","Seasonal",99.2924528301887,"Steelhead","Migration","Velocity","Concrete","High"
"51","critical","MC",2011,"F34D","Seasonal",99.8630672926448,"Steelhead","Migration","Velocity","Concrete","High"
"52","critical","MC",2012,"F34D","Seasonal",99.9410377358491,"Steelhead","Migration","Velocity","Concrete","High"
"53","critical","MC",2013,"F34D","Seasonal",99.8034591194968,"Steelhead","Migration","Velocity","Concrete","High"
"54","critical","MC",2014,"F34D","Seasonal",99.7838050314465,"Steelhead","Migration","Velocity","Concrete","High"
"55","critical","MC",2015,"F34D","Seasonal",99.6870109546166,"Steelhead","Migration","Velocity","Concrete","High"
"56","critical","MC",2016,"F34D","Seasonal",99.3907232704402,"Steelhead","Migration","Velocity","Concrete","High"
"57","critical","MC",2010,"F37BHigh","Seasonal",21.4622641509434,"Steelhead","Migration","Velocity","Soft","Low"
"58","critical","MC",2011,"F37BHigh","Seasonal",12.2848200312989,"Steelhead","Migration","Velocity","Soft","Low"
"59","critical","MC",2012,"F37BHigh","Seasonal",16.1163522012579,"Steelhead","Migration","Velocity","Soft","Low"
"60","critical","MC",2013,"F37BHigh","Seasonal",7.7437106918239,"Steelhead","Migration","Velocity","Soft","Low"
"61","critical","MC",2014,"F37BHigh","Seasonal",15.0157232704403,"Steelhead","Migration","Velocity","Soft","Low"
"62","critical","MC",2015,"F37BHigh","Seasonal",13.5954616588419,"Steelhead","Migration","Velocity","Soft","Low"
"63","critical","MC",2016,"F37BHigh","Seasonal",23.8993710691824,"Steelhead","Migration","Velocity","Soft","Low"
"64","critical","LOB",2010,"F37BLow","Seasonal",2.77122641509434,"Steelhead","Migration","Velocity","Soft","Low"
"65","critical","LOB",2011,"F37BLow","Seasonal",0.723787167449139,"Steelhead","Migration","Velocity","Soft","Low"
"66","critical","LOB",2012,"F37BLow","Seasonal",0.294811320754717,"Steelhead","Migration","Velocity","Soft","Low"
"67","critical","LOB",2013,"F37BLow","Seasonal",0.569968553459119,"Steelhead","Migration","Velocity","Soft","Low"
"68","critical","LOB",2014,"F37BLow","Seasonal",0.687893081761006,"Steelhead","Migration","Velocity","Soft","Low"
"69","critical","LOB",2015,"F37BLow","Seasonal",0.743348982785602,"Steelhead","Migration","Velocity","Soft","Low"
"70","critical","LOB",2016,"F37BLow","Seasonal",2.31918238993711,"Steelhead","Migration","Velocity","Soft","Low"
"71","critical","MC",2010,"F37BLow","Seasonal",10.3970125786164,"Steelhead","Migration","Velocity","Soft","Low"
"72","critical","MC",2011,"F37BLow","Seasonal",4.91001564945227,"Steelhead","Migration","Velocity","Soft","Low"
"73","critical","MC",2012,"F37BLow","Seasonal",5.81761006289308,"Steelhead","Migration","Velocity","Soft","Low"
"74","critical","MC",2013,"F37BLow","Seasonal",3.02672955974843,"Steelhead","Migration","Velocity","Soft","Low"
"75","critical","MC",2014,"F37BLow","Seasonal",5.68003144654088,"Steelhead","Migration","Velocity","Soft","Low"
"76","critical","MC",2015,"F37BLow","Seasonal",4.89045383411581,"Steelhead","Migration","Velocity","Soft","Low"
"77","critical","MC",2016,"F37BLow","Seasonal",11.2421383647799,"Steelhead","Migration","Velocity","Soft","Low"
"78","critical","ROB",2010,"F37BLow","Seasonal",35.6918238993711,"Steelhead","Migration","Velocity","Soft","Partial"
"79","critical","ROB",2011,"F37BLow","Seasonal",20.8920187793427,"Steelhead","Migration","Velocity","Soft","Low"
"80","critical","ROB",2012,"F37BLow","Seasonal",29.3042452830189,"Steelhead","Migration","Velocity","Soft","Partial"
"81","critical","ROB",2013,"F37BLow","Seasonal",17.5314465408805,"Steelhead","Migration","Velocity","Soft","Low"
"82","critical","ROB",2014,"F37BLow","Seasonal",28.9897798742138,"Steelhead","Migration","Velocity","Soft","Partial"
"83","critical","ROB",2015,"F37BLow","Seasonal",27.4843505477308,"Steelhead","Migration","Velocity","Soft","Partial"
"84","critical","ROB",2016,"F37BLow","Seasonal",37.0479559748428,"Steelhead","Migration","Velocity","Soft","Partial"
"85","critical","MC",2010,"F45B","Seasonal",6.01415094339623,"Steelhead","Migration","Velocity","Concrete","Low"
"86","critical","MC",2011,"F45B","Seasonal",2.79733959311424,"Steelhead","Migration","Velocity","Concrete","Low"
"87","critical","MC",2012,"F45B","Seasonal",2.67295597484277,"Steelhead","Migration","Velocity","Concrete","Low"
"88","critical","MC",2013,"F45B","Seasonal",1.61163522012579,"Steelhead","Migration","Velocity","Concrete","Low"
"89","critical","MC",2014,"F45B","Seasonal",1.72955974842767,"Steelhead","Migration","Velocity","Concrete","Low"
"90","critical","MC",2015,"F45B","Seasonal",0.978090766823161,"Steelhead","Migration","Velocity","Concrete","Low"
"91","critical","MC",2016,"F45B","Seasonal",6.81996855345912,"Steelhead","Migration","Velocity","Concrete","Low"
"92","critical","LOB",2010,"F57C","Seasonal",99.626572327044,"Steelhead","Migration","Velocity","Soft","High"
"93","critical","LOB",2011,"F57C","Seasonal",99.8826291079812,"Steelhead","Migration","Velocity","Soft","High"
"94","critical","LOB",2012,"F57C","Seasonal",99.9803459119497,"Steelhead","Migration","Velocity","Soft","High"
"95","critical","LOB",2013,"F57C","Seasonal",99.8427672955975,"Steelhead","Migration","Velocity","Soft","High"
"96","critical","LOB",2014,"F57C","Seasonal",99.8624213836478,"Steelhead","Migration","Velocity","Soft","High"
"97","critical","LOB",2015,"F57C","Seasonal",99.8043818466354,"Steelhead","Migration","Velocity","Soft","High"
"98","critical","LOB",2016,"F57C","Seasonal",99.6462264150943,"Steelhead","Migration","Velocity","Soft","High"
"99","critical","MC",2010,"F57C","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"100","critical","MC",2011,"F57C","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"101","critical","MC",2012,"F57C","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"102","critical","MC",2013,"F57C","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"103","critical","MC",2014,"F57C","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"104","critical","MC",2015,"F57C","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"105","critical","MC",2016,"F57C","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"106","critical","ROB",2010,"F57C","Seasonal",6.76100628930818,"Steelhead","Migration","Velocity","Soft","Low"
"107","critical","ROB",2011,"F57C","Seasonal",1.89749608763693,"Steelhead","Migration","Velocity","Soft","Low"
"108","critical","ROB",2012,"F57C","Seasonal",2.14229559748428,"Steelhead","Migration","Velocity","Soft","Low"
"109","critical","ROB",2013,"F57C","Seasonal",1.33647798742138,"Steelhead","Migration","Velocity","Soft","Low"
"110","critical","ROB",2014,"F57C","Seasonal",2.37814465408805,"Steelhead","Migration","Velocity","Soft","Low"
"111","critical","ROB",2015,"F57C","Seasonal",1.97574334898279,"Steelhead","Migration","Velocity","Soft","Low"
"112","critical","ROB",2016,"F57C","Seasonal",5.18867924528302,"Steelhead","Migration","Velocity","Soft","Low"
"113","critical","LOB",2010,"GLEN","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"114","critical","LOB",2011,"GLEN","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"115","critical","LOB",2012,"GLEN","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"116","critical","LOB",2013,"GLEN","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"117","critical","LOB",2014,"GLEN","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"118","critical","LOB",2015,"GLEN","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"119","critical","LOB",2016,"GLEN","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"120","critical","MC",2010,"GLEN","Seasonal",19.123427672956,"Steelhead","Migration","Velocity","Soft","Low"
"121","critical","MC",2011,"GLEN","Seasonal",3.24726134585289,"Steelhead","Migration","Velocity","Soft","Low"
"122","critical","MC",2012,"GLEN","Seasonal",5.34591194968553,"Steelhead","Migration","Velocity","Soft","Low"
"123","critical","MC",2013,"GLEN","Seasonal",2.0440251572327,"Steelhead","Migration","Velocity","Soft","Low"
"124","critical","MC",2014,"GLEN","Seasonal",4.10770440251572,"Steelhead","Migration","Velocity","Soft","Low"
"125","critical","MC",2015,"GLEN","Seasonal",3.73630672926448,"Steelhead","Migration","Velocity","Soft","Low"
"126","critical","MC",2016,"GLEN","Seasonal",8.78537735849057,"Steelhead","Migration","Velocity","Soft","Low"
"127","critical","ROB",2010,"GLEN","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"128","critical","ROB",2011,"GLEN","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"129","critical","ROB",2012,"GLEN","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"130","critical","ROB",2013,"GLEN","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"131","critical","ROB",2014,"GLEN","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"132","critical","ROB",2015,"GLEN","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"133","critical","ROB",2016,"GLEN","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"134","critical","MC",2010,"LA1","Seasonal",100,"Steelhead","Migration","Velocity","Concrete","High"
"135","critical","MC",2011,"LA1","Seasonal",100,"Steelhead","Migration","Velocity","Concrete","High"
"136","critical","MC",2012,"LA1","Seasonal",100,"Steelhead","Migration","Velocity","Concrete","High"
"137","critical","MC",2013,"LA1","Seasonal",100,"Steelhead","Migration","Velocity","Concrete","High"
"138","critical","MC",2014,"LA1","Seasonal",100,"Steelhead","Migration","Velocity","Concrete","High"
"139","critical","MC",2015,"LA1","Seasonal",100,"Steelhead","Migration","Velocity","Concrete","High"
"140","critical","MC",2016,"LA1","Seasonal",100,"Steelhead","Migration","Velocity","Concrete","High"
"141","critical","LOB",2010,"LA11","Seasonal",21.4229559748428,"Steelhead","Migration","Velocity","Soft","Low"
"142","critical","LOB",2011,"LA11","Seasonal",3.59937402190923,"Steelhead","Migration","Velocity","Soft","Low"
"143","critical","LOB",2012,"LA11","Seasonal",6.60377358490566,"Steelhead","Migration","Velocity","Soft","Low"
"144","critical","LOB",2013,"LA11","Seasonal",2.18160377358491,"Steelhead","Migration","Velocity","Soft","Low"
"145","critical","LOB",2014,"LA11","Seasonal",4.57940251572327,"Steelhead","Migration","Velocity","Soft","Low"
"146","critical","LOB",2015,"LA11","Seasonal",3.9906103286385,"Steelhead","Migration","Velocity","Soft","Low"
"147","critical","LOB",2016,"LA11","Seasonal",10.8687106918239,"Steelhead","Migration","Velocity","Soft","Low"
"148","critical","MC",2010,"LA11","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"149","critical","MC",2011,"LA11","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"150","critical","MC",2012,"LA11","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"151","critical","MC",2013,"LA11","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"152","critical","MC",2014,"LA11","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"153","critical","MC",2015,"LA11","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"154","critical","MC",2016,"LA11","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"155","critical","ROB",2010,"LA11","Seasonal",11.6155660377358,"Steelhead","Migration","Velocity","Soft","Low"
"156","critical","ROB",2011,"LA11","Seasonal",2.24960876369327,"Steelhead","Migration","Velocity","Soft","Low"
"157","critical","ROB",2012,"LA11","Seasonal",2.92845911949686,"Steelhead","Migration","Velocity","Soft","Low"
"158","critical","ROB",2013,"LA11","Seasonal",1.4937106918239,"Steelhead","Migration","Velocity","Soft","Low"
"159","critical","ROB",2014,"LA11","Seasonal",3.02672955974843,"Steelhead","Migration","Velocity","Soft","Low"
"160","critical","ROB",2015,"LA11","Seasonal",2.42566510172144,"Steelhead","Migration","Velocity","Soft","Low"
"161","critical","ROB",2016,"LA11","Seasonal",6.15172955974843,"Steelhead","Migration","Velocity","Soft","Low"
"162","critical","MC",2010,"LA13","Seasonal",99.7444968553459,"Steelhead","Migration","Velocity","Concrete","High"
"163","critical","MC",2011,"LA13","Seasonal",99.1784037558685,"Steelhead","Migration","Velocity","Concrete","High"
"164","critical","MC",2012,"LA13","Seasonal",100,"Steelhead","Migration","Velocity","Concrete","High"
"165","critical","MC",2013,"LA13","Seasonal",100,"Steelhead","Migration","Velocity","Concrete","High"
"166","critical","MC",2014,"LA13","Seasonal",100,"Steelhead","Migration","Velocity","Concrete","High"
"167","critical","MC",2015,"LA13","Seasonal",98.5719874804382,"Steelhead","Migration","Velocity","Concrete","High"
"168","critical","MC",2016,"LA13","Seasonal",100,"Steelhead","Migration","Velocity","Concrete","High"
"169","critical","LOB",2010,"LA14","Seasonal",99.9803459119497,"Steelhead","Migration","Velocity","Soft","High"
"170","critical","LOB",2011,"LA14","Seasonal",99.7652582159624,"Steelhead","Migration","Velocity","Soft","High"
"171","critical","LOB",2012,"LA14","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"172","critical","LOB",2013,"LA14","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"173","critical","LOB",2014,"LA14","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"174","critical","LOB",2015,"LA14","Seasonal",99.7652582159624,"Steelhead","Migration","Velocity","Soft","High"
"175","critical","LOB",2016,"LA14","Seasonal",99.9803459119497,"Steelhead","Migration","Velocity","Soft","High"
"176","critical","MC",2010,"LA14","Seasonal",9.68946540880503,"Steelhead","Migration","Velocity","Soft","Low"
"177","critical","MC",2011,"LA14","Seasonal",2.17136150234742,"Steelhead","Migration","Velocity","Soft","Low"
"178","critical","MC",2012,"LA14","Seasonal",2.77122641509434,"Steelhead","Migration","Velocity","Soft","Low"
"179","critical","MC",2013,"LA14","Seasonal",1.4937106918239,"Steelhead","Migration","Velocity","Soft","Low"
"180","critical","MC",2014,"LA14","Seasonal",2.75157232704403,"Steelhead","Migration","Velocity","Soft","Low"
"181","critical","MC",2015,"LA14","Seasonal",2.24960876369327,"Steelhead","Migration","Velocity","Soft","Low"
"182","critical","MC",2016,"LA14","Seasonal",5.79795597484277,"Steelhead","Migration","Velocity","Soft","Low"
"183","critical","ROB",2010,"LA14","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"184","critical","ROB",2011,"LA14","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"185","critical","ROB",2012,"LA14","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"186","critical","ROB",2013,"LA14","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"187","critical","ROB",2014,"LA14","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"188","critical","ROB",2015,"LA14","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"189","critical","ROB",2016,"LA14","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"190","critical","LOB",2010,"LA2","Seasonal",5.75864779874214,"Steelhead","Migration","Velocity","Soft","Low"
"191","critical","LOB",2011,"LA2","Seasonal",1.9170579029734,"Steelhead","Migration","Velocity","Soft","Low"
"192","critical","LOB",2012,"LA2","Seasonal",1.57232704402516,"Steelhead","Migration","Velocity","Soft","Low"
"193","critical","LOB",2013,"LA2","Seasonal",1.17924528301887,"Steelhead","Migration","Velocity","Soft","Low"
"194","critical","LOB",2014,"LA2","Seasonal",1.98506289308176,"Steelhead","Migration","Velocity","Soft","Low"
"195","critical","LOB",2015,"LA2","Seasonal",1.66275430359937,"Steelhead","Migration","Velocity","Soft","Low"
"196","critical","LOB",2016,"LA2","Seasonal",4.91352201257862,"Steelhead","Migration","Velocity","Soft","Low"
"197","critical","MC",2010,"LA2","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"198","critical","MC",2011,"LA2","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"199","critical","MC",2012,"LA2","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"200","critical","MC",2013,"LA2","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"201","critical","MC",2014,"LA2","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"202","critical","MC",2015,"LA2","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"203","critical","MC",2016,"LA2","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"204","critical","ROB",2010,"LA2","Seasonal",7.95990566037736,"Steelhead","Migration","Velocity","Soft","Low"
"205","critical","ROB",2011,"LA2","Seasonal",2.71909233176839,"Steelhead","Migration","Velocity","Soft","Low"
"206","critical","ROB",2012,"LA2","Seasonal",2.65330188679245,"Steelhead","Migration","Velocity","Soft","Low"
"207","critical","ROB",2013,"LA2","Seasonal",1.65094339622642,"Steelhead","Migration","Velocity","Soft","Low"
"208","critical","ROB",2014,"LA2","Seasonal",3.28223270440252,"Steelhead","Migration","Velocity","Soft","Low"
"209","critical","ROB",2015,"LA2","Seasonal",2.73865414710485,"Steelhead","Migration","Velocity","Soft","Low"
"210","critical","ROB",2016,"LA2","Seasonal",6.72169811320755,"Steelhead","Migration","Velocity","Soft","Low"
"211","critical","LOB",2010,"LA20","Seasonal",5.66037735849057,"Steelhead","Migration","Velocity","Soft","Low"
"212","critical","LOB",2011,"LA20","Seasonal",2.01486697965571,"Steelhead","Migration","Velocity","Soft","Low"
"213","critical","LOB",2012,"LA20","Seasonal",2.39779874213836,"Steelhead","Migration","Velocity","Soft","Low"
"214","critical","LOB",2013,"LA20","Seasonal",1.37578616352201,"Steelhead","Migration","Velocity","Soft","Low"
"215","critical","LOB",2014,"LA20","Seasonal",2.63364779874214,"Steelhead","Migration","Velocity","Soft","Low"
"216","critical","LOB",2015,"LA20","Seasonal",2.09311424100156,"Steelhead","Migration","Velocity","Soft","Low"
"217","critical","LOB",2016,"LA20","Seasonal",5.75864779874214,"Steelhead","Migration","Velocity","Soft","Low"
"218","critical","MC",2010,"LA20","Seasonal",99.3907232704402,"Steelhead","Migration","Velocity","Soft","High"
"219","critical","MC",2011,"LA20","Seasonal",91.9600938967136,"Steelhead","Migration","Velocity","Soft","High"
"220","critical","MC",2012,"LA20","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"221","critical","MC",2013,"LA20","Seasonal",94.4772012578616,"Steelhead","Migration","Velocity","Soft","High"
"222","critical","MC",2014,"LA20","Seasonal",84.0801886792453,"Steelhead","Migration","Velocity","Soft","High"
"223","critical","MC",2015,"LA20","Seasonal",70.481220657277,"Steelhead","Migration","Velocity","Soft","Partial"
"224","critical","MC",2016,"LA20","Seasonal",69.437893081761,"Steelhead","Migration","Velocity","Soft","Partial"
"225","critical","ROB",2010,"LA20","Seasonal",5.62106918238994,"Steelhead","Migration","Velocity","Soft","Low"
"226","critical","ROB",2011,"LA20","Seasonal",2.01486697965571,"Steelhead","Migration","Velocity","Soft","Low"
"227","critical","ROB",2012,"LA20","Seasonal",2.37814465408805,"Steelhead","Migration","Velocity","Soft","Low"
"228","critical","ROB",2013,"LA20","Seasonal",1.3561320754717,"Steelhead","Migration","Velocity","Soft","Low"
"229","critical","ROB",2014,"LA20","Seasonal",2.63364779874214,"Steelhead","Migration","Velocity","Soft","Low"
"230","critical","ROB",2015,"LA20","Seasonal",2.09311424100156,"Steelhead","Migration","Velocity","Soft","Low"
"231","critical","ROB",2016,"LA20","Seasonal",5.75864779874214,"Steelhead","Migration","Velocity","Soft","Low"
"232","critical","LOB",2010,"LA202","Seasonal",2.49606918238994,"Steelhead","Migration","Velocity","Soft","Low"
"233","critical","LOB",2011,"LA202","Seasonal",0.802034428794992,"Steelhead","Migration","Velocity","Soft","Low"
"234","critical","LOB",2012,"LA202","Seasonal",0.628930817610063,"Steelhead","Migration","Velocity","Soft","Low"
"235","critical","LOB",2013,"LA202","Seasonal",0.511006289308176,"Steelhead","Migration","Velocity","Soft","Low"
"236","critical","LOB",2014,"LA202","Seasonal",0.786163522012579,"Steelhead","Migration","Velocity","Soft","Low"
"237","critical","LOB",2015,"LA202","Seasonal",0.743348982785602,"Steelhead","Migration","Velocity","Soft","Low"
"238","critical","LOB",2016,"LA202","Seasonal",1.9064465408805,"Steelhead","Migration","Velocity","Soft","Low"
"239","critical","MC",2010,"LA202","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"240","critical","MC",2011,"LA202","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"241","critical","MC",2012,"LA202","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"242","critical","MC",2013,"LA202","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"243","critical","MC",2014,"LA202","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"244","critical","MC",2015,"LA202","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"245","critical","MC",2016,"LA202","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"246","critical","ROB",2010,"LA202","Seasonal",2.65330188679245,"Steelhead","Migration","Velocity","Soft","Low"
"247","critical","ROB",2011,"LA202","Seasonal",0.841158059467919,"Steelhead","Migration","Velocity","Soft","Low"
"248","critical","ROB",2012,"LA202","Seasonal",0.707547169811321,"Steelhead","Migration","Velocity","Soft","Low"
"249","critical","ROB",2013,"LA202","Seasonal",0.550314465408805,"Steelhead","Migration","Velocity","Soft","Low"
"250","critical","ROB",2014,"LA202","Seasonal",0.825471698113208,"Steelhead","Migration","Velocity","Soft","Low"
"251","critical","ROB",2015,"LA202","Seasonal",0.802034428794992,"Steelhead","Migration","Velocity","Soft","Low"
"252","critical","ROB",2016,"LA202","Seasonal",2.08333333333333,"Steelhead","Migration","Velocity","Soft","Low"
"253","critical","LOB",2010,"LA3","Seasonal",99.5676100628931,"Steelhead","Migration","Velocity","Soft","High"
"254","critical","LOB",2011,"LA3","Seasonal",99.9608763693271,"Steelhead","Migration","Velocity","Soft","High"
"255","critical","LOB",2012,"LA3","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"256","critical","LOB",2013,"LA3","Seasonal",98.6635220125786,"Steelhead","Migration","Velocity","Soft","High"
"257","critical","LOB",2014,"LA3","Seasonal",98.9779874213836,"Steelhead","Migration","Velocity","Soft","High"
"258","critical","LOB",2015,"LA3","Seasonal",98.5524256651017,"Steelhead","Migration","Velocity","Soft","High"
